,text,favorited,favoriteCount,replyToSN,created,truncated,id,replyToUID,statusSource,screenName,retweetCount,firm,who 
4116,"“Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out”

SOUNDS ABOUT… https://t.co/R0Mq5Jg40Q",FALSE,2,NA,3/21/19 3:14,TRUE,1.10857E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alexislabelle17,0,waffle+house,waitress
4117,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/TafX1TBBye",FALSE,7,NA,3/21/19 3:12,FALSE,1.10857E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yungsnax_,0,waffle+house,waitress
4118,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/IrdRiTbXP6",FALSE,3,NA,3/21/19 3:08,FALSE,1.10857E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnaKate_17,0,waffle+house,waitress
4119,"@g_pratimaaa ""Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out""",FALSE,0,g_pratimaaa,3/21/19 3:05,FALSE,1.10857E+18,2151788821,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dave_K_C,0,waffle+house,waitress
4120,"""Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out"" https://t.co/xRx8ilHveG",FALSE,10,NA,3/21/19 3:04,FALSE,1.10856E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vjaurleila,0,waffle+house,waitress
4121,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/J0EOv6ansm",FALSE,0,NA,3/21/19 2:56,FALSE,1.10856E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PassionbyKait,0,waffle+house,waitress
4122,"pajama-wearing florida man reportedly wanted to flirt with waffle house waitress, pulls a knife out https://t.co/uMq1TIfLwV",FALSE,1,NA,3/21/19 2:51,FALSE,1.10856E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",devinstruck1,0,waffle+house,waitress
4123,"@g_pratimaaa Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out… https://t.co/I7d93wyXuf",FALSE,0,g_pratimaaa,3/21/19 2:49,TRUE,1.10856E+18,2151788821,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",landoflala64,0,waffle+house,waitress
4124,"""Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out""

IM DYING DJA… https://t.co/3KmIrLEaSh",FALSE,4,NA,3/21/19 2:49,TRUE,1.10856E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BBSuperFan4,0,waffle+house,waitress
4125,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out.. This thread is gold 😂😂",FALSE,1,NA,3/21/19 2:48,FALSE,1.10856E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tracye_nyc,0,waffle+house,waitress
4126,"@g_pratimaaa Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out",FALSE,0,landoflala64,3/21/19 2:47,FALSE,1.10856E+18,2280103188,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",landoflala64,0,waffle+house,waitress
4127,"@davidjlynch Florida man wants to flirt with Waffle House waitress, pulls knife. April 17 2018. Plus I was born the… https://t.co/NOneyjDFS2",FALSE,0,davidjlynch,3/21/19 2:47,TRUE,1.10856E+18,24730470,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",timmullaney,0,waffle+house,waitress
4128,"""Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out"" 😂😂😂 https://t.co/phTZ6gXMHB",FALSE,1,NA,3/21/19 2:46,FALSE,1.10856E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fvansizniz,0,waffle+house,waitress
4129,"@KrisKling Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out",FALSE,0,KrisKling,3/21/19 2:45,FALSE,1.10856E+18,113762214,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jmcogg,0,waffle+house,waitress
4130,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/YfQBvi6zVL",FALSE,1,NA,3/21/19 2:44,FALSE,1.10856E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jellyfamhamz,0,waffle+house,waitress
4131,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/7uFxtXTxiv",FALSE,1,NA,3/21/19 2:42,FALSE,1.10856E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aprilseal,0,waffle+house,waitress
4132,"This headline wins...

“Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a K… https://t.co/vIB83l4ZQK",FALSE,1,NA,3/21/19 2:32,TRUE,1.10856E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",J_Wright20,0,waffle+house,waitress
4133,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/o1sqFxHXqZ",FALSE,0,NA,3/21/19 2:31,FALSE,1.10856E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stevefenway,0,waffle+house,waitress
4134,"@g_pratimaaa April 17th: Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out",FALSE,0,g_pratimaaa,3/21/19 2:27,FALSE,1.10856E+18,2151788821,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bigloudem,0,waffle+house,waitress
4135,"Two separate incidents, same day:

A Florida Man arrested early Thursday on a drunk driving charge was in his under… https://t.co/AvPxw9u7yT",FALSE,0,NA,3/21/19 2:22,TRUE,1.10855E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",n8chaboy508,0,waffle+house,waitress
4136,"“Pajama-wearing Florida man reportedly wanted to flirt with Waffle House waitress, pulls a knife out” https://t.co/Pm6l7fSHCg",FALSE,3,NA,3/21/19 2:20,FALSE,1.10855E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RachelBuechel,0,waffle+house,waitress
4137,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/xrKLMczeW9",FALSE,1,NA,3/21/19 2:18,FALSE,1.10855E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Phil_In_The_Box,0,waffle+house,waitress
4138,"I got ""Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out"" but the… https://t.co/UwYZayLuLh",FALSE,13,NA,3/21/19 2:12,TRUE,1.10855E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cryanhyde,0,waffle+house,waitress
4139,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/iS5NoEOpsq",FALSE,0,NA,3/21/19 1:56,FALSE,1.10855E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kenady16,0,waffle+house,waitress
4140,the girl at Waffle House today asked me if Isaac was my son or my BROTHER. lmfao I looked at her like she’d grown a… https://t.co/Y4OFKUVyMB,FALSE,19,NA,3/21/19 1:56,TRUE,1.10855E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jenapaaige,0,waffle+house,waitress
4141,"@MIZ_JJC @matt_bart Apr 17. Man try’s to flirt with Waffle House waitress, pulls knife.  Gets arrested.  Why do you… https://t.co/GkxIqgzQ4Q",FALSE,2,MIZ_JJC,3/21/19 1:55,TRUE,1.10855E+18,2313202716,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Royals_Navy,0,waffle+house,waitress
4142,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/jPhKaB0bKj",FALSE,2,NA,3/21/19 1:53,FALSE,1.10855E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Stephen1704,0,waffle+house,waitress
4143,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/fstizFBM7C",FALSE,1,NA,3/21/19 1:49,FALSE,1.10855E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",matticuspratt,0,waffle+house,waitress
4144,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/loPgMNbaz6",FALSE,0,NA,3/21/19 1:48,FALSE,1.10855E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lanentations,0,waffle+house,waitress
4145,"""Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out""

and

""Cops:… https://t.co/ScI2v53dSN",FALSE,3,NA,3/21/19 1:42,TRUE,1.10854E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",drewby417,0,waffle+house,waitress
4146,"Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out (April 17). A hopeless romanti… https://t.co/1R1nVEs0O9",FALSE,0,NA,3/21/19 1:40,TRUE,1.10854E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",portdauphin,0,waffle+house,waitress
4147,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/aV5VmvnnVO",FALSE,2,NA,3/21/19 1:35,FALSE,1.10854E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trettbang,0,waffle+house,waitress
4148,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out. https://t.co/etI7ZzNsgp",FALSE,0,NA,3/21/19 1:26,FALSE,1.10854E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",adventuretom,0,waffle+house,waitress
4149,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out. https://t.co/7hZsu4jOzA",FALSE,0,NA,3/21/19 1:25,FALSE,1.10854E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Olgakaay,0,waffle+house,waitress
4150,https://t.co/xrznzVBhEz https://t.co/hyFDh2rpW7,FALSE,0,NA,3/21/19 1:24,FALSE,1.10854E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smcguire417,0,waffle+house,waitress
4151,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out 😂 https://t.co/FiGAscV5qP",FALSE,1,NA,3/21/19 1:22,FALSE,1.10854E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",earth_tojess,0,waffle+house,waitress
4152,"""Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out"" https://t.co/hdiauzlQ61",FALSE,1,NA,3/21/19 1:20,FALSE,1.10854E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KJMcDonnell,0,waffle+house,waitress
4153,Pajama wearing Florida man reportedly wanted to flirt w/ Waffle House waitress pulls out knife https://t.co/cqLX79uYkb,FALSE,0,NA,3/21/19 1:08,FALSE,1.10854E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alissax_,0,waffle+house,waitress
4154,"@CaptainKillin This is amazing. Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out",FALSE,0,CaptainKillin,3/21/19 0:50,FALSE,1.10853E+18,1.03985E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guarm,0,waffle+house,waitress
4155,"@g_pratimaaa Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out",FALSE,1,g_pratimaaa,3/21/19 0:50,FALSE,1.10853E+18,2151788821,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guarm,0,waffle+house,waitress
4156,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/K05BtW9zp1",FALSE,0,NA,3/21/19 0:47,FALSE,1.10853E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PhantomMonkey17,0,waffle+house,waitress
4157,"@TgrChk Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out",FALSE,0,TgrChk,3/21/19 0:33,FALSE,1.10853E+18,480057942,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",615MikeD,0,waffle+house,waitress
4158,"This is fun...I got “Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knif… https://t.co/Jpj6JCsfn5",FALSE,1,NA,3/21/19 0:24,TRUE,1.10852E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lightandrhythm,2,waffle+house,waitress
4159,- Drunk driver was arrested wearing novelty undies (they said breathalyzer and it said “blow here” near the genital… https://t.co/x2VGiAV6Vn,FALSE,0,NA,3/21/19 0:19,TRUE,1.10852E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ketaminedream,0,waffle+house,waitress
4160,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/yEN7ZKO6lw",FALSE,0,NA,3/21/19 0:16,FALSE,1.10852E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pirateywizard,0,waffle+house,waitress
4161,"@g_pratimaaa Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out - WTF Florida?",FALSE,1,g_pratimaaa,3/20/19 23:49,FALSE,1.10852E+18,2151788821,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adambrabant1,0,waffle+house,waitress
4162,"Today, at The Waffle House, our waitress went over to the next table and just fell right over onto the table right… https://t.co/y27qOv95Su",FALSE,14,NA,3/20/19 23:22,TRUE,1.10851E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",prettyplusmore,0,waffle+house,waitress
4163,"@mombot Don't forget:

People have the _right_ to never go backwards in life.

If they had one lifestyle, it is the… https://t.co/bsawfGrWNn",FALSE,1,mombot,3/20/19 22:37,TRUE,1.1085E+18,2951963678,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AndrewPullin,0,waffle+house,waitress
4164,When the waffle house waitress says she likes your shoes,FALSE,5,NA,3/20/19 20:01,FALSE,1.10846E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DrycleanerLady1,0,waffle+house,waitress
4165,@JackmanNeil Oh I did chuckle at that and think of the Bill Hicks sketch where he gets asked by a Waffle House wait… https://t.co/4VWyBR36lt,FALSE,1,JackmanNeil,3/20/19 17:24,TRUE,1.10842E+18,594139447,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MoybologueHistS,0,waffle+house,waitress
4166,You know you’re at a Waffle House when you ask for sprite and the waitress says “our sprite tastes funny by the way… https://t.co/lD05QJU9i4,FALSE,8,NA,3/20/19 15:59,TRUE,1.1084E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LilyGraceBlair1,0,waffle+house,waitress
4167,"Before you start defending Kellyanne Conway, please remember she defends Trump and looks like a Waffle House waitress on meth.",FALSE,2,NA,3/20/19 15:38,FALSE,1.10839E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OriginalLeeMays,0,waffle+house,waitress
4168,There is something to be said about a Waffle House at 2am after a Weezer/Pixies show and a waitress that looks like… https://t.co/pUXn9IcX7c,FALSE,0,NA,3/20/19 6:21,TRUE,1.10825E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alexgoubeaux,0,waffle+house,waitress
4169,Overheard a waitress at 2am: “you can’t order a shot and a beer. This is Waffle House.”,FALSE,0,NA,3/20/19 6:13,FALSE,1.10825E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Cassaroni_,0,waffle+house,waitress
4170,Y’all i was sitting at the Waffle House waiting with my card on the table for the waitress to come pick up the chec… https://t.co/cvrGKsEdOs,FALSE,0,NA,3/20/19 5:59,TRUE,1.10825E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",novacanegoddess,0,waffle+house,waitress
4171,"Nobody: 

Waitress at Waffle House: “girl my boy said he gettin his wheel in his whip redone, and I said boy I need… https://t.co/PuhMlVtuO8",FALSE,1,NA,3/20/19 4:26,TRUE,1.10822E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reeditandweep2,0,waffle+house,waitress
4172,@AlliJB1 @WesIiames @cliett_eric @RSHunter71 The last time I was in a Waffle House the waitress stabbed me with a f… https://t.co/bqJPhN2b94,FALSE,2,AlliJB1,3/20/19 3:36,TRUE,1.10821E+18,8.80538E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MilosParrots,0,waffle+house,waitress
4173,"""Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out"" https://t.co/2gQ1aPwfDU",FALSE,1,NA,3/20/19 2:03,FALSE,1.10819E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lovelesstour,0,waffle+house,waitress
4174,"Pajama-Wearing Florida Man Reportedly Wanted to Flirt with Waffle House Waitress, Pulls a Knife Out https://t.co/jPIdxirMOn",FALSE,1,NA,3/19/19 21:18,FALSE,1.10812E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jewelbilation,0,waffle+house,waitress
4175,"@thholyghost i went to tennessee once with my family, who are native missourians, and we went into a waffle house a… https://t.co/HYkirf5fKh",FALSE,0,thholyghost,3/19/19 20:34,TRUE,1.1081E+18,402506166,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",trenchtreess,0,waffle+house,waitress
4176,"I just found out today that you're supposed to urinate on a jellyfish sting, not a jelly stain. My sincerest apolog… https://t.co/89HdWwiX2q",FALSE,0,NA,3/19/19 18:49,TRUE,1.10808E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JAshW3,0,waffle+house,waitress
4177,@ChatByCC @realDonaldTrump Uh..... KAC's job is not higher than the Secretary of State nor Senator from New York. W… https://t.co/HKKqOXNvmn,FALSE,11,ChatByCC,3/19/19 18:25,TRUE,1.10807E+18,732980827,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RussKlettke,0,waffle+house,waitress
4178,"Just got back from Waffle House, consumed over two hours worth of food, and as soon as the waitress turned her god… https://t.co/eezzy5PrjE",FALSE,2,NA,3/19/19 18:11,TRUE,1.10807E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gabriellaxx13,0,waffle+house,waitress
4179,"i keep thinking about how when me, anna, vicki, sammy, and carly went to waffle house in florida and they kept scre… https://t.co/kyxx5i69WY",FALSE,3,NA,3/19/19 14:03,TRUE,1.10801E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sc00ter_h0ying,0,waffle+house,waitress
4180,@MetsBlogLover Win the masters and fuck a waitress at the Waffle House?,FALSE,8,MetsBlogLover,3/19/19 13:30,FALSE,1.108E+18,1.08464E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SeanBarkey,1,waffle+house,waitress
4181,"My Waffle House waitress this morning informed me that “Mercury was in retrograde.”

It’s already making for an interesting day.",FALSE,4,NA,3/19/19 12:24,FALSE,1.10798E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lukecunningham9,0,waffle+house,waitress
4182,I've sat at Waffle House for 2 hours simply talking with my waitress. How has the time flown by? At least I made a new friend from tonight 😊,FALSE,0,NA,3/19/19 7:09,FALSE,1.1079E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hoosier_Blondie,0,waffle+house,waitress
4183,My waitress at Waffle House is the cutest old lady in the world. 😢,FALSE,4,NA,3/19/19 6:08,FALSE,1.10789E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennnastfrancis,0,waffle+house,waitress
4184,@Darlainky @lorig2828 Ya know the waitress at the Waffle House keeps calling me sugar fart and I still don’t know i… https://t.co/nGO7m70ZKH,FALSE,2,Darlainky,3/19/19 3:03,TRUE,1.10784E+18,29494126,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",radiokaos666,0,waffle+house,waitress
4185,My waitress at Waffle House has a masters degree. God bless the American educational system! #MAGA,FALSE,1,NA,3/18/19 9:43,FALSE,1.10758E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",tparkatheist,1,waffle+house,waitress
4186,"If you feel this way about an ihop waitress calling you baby, you obviously never have been to Waffle House and had… https://t.co/XqAgb9kjPU",FALSE,1,NA,3/17/19 21:37,TRUE,1.1074E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tgriffin088,0,waffle+house,waitress
4187,"waffle house isn’t the same anymore. the damn waitress quit, was cursing the customers out I-",FALSE,1,NA,3/17/19 19:55,FALSE,1.10737E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nerdyful,0,waffle+house,waitress
4188,"If the Waffle House waitress is an old white lady named Mary, with a raspy voice, and calls you sugar, the food bout to be A1!!!",FALSE,3,NA,3/17/19 19:05,FALSE,1.10736E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Asharp52,0,waffle+house,waitress
4189,Because each waitress at Waffle House has their own prices 🙄 https://t.co/b261ObyIuS,FALSE,9,NA,3/17/19 17:03,FALSE,1.10733E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",officiallyadn,2,waffle+house,waitress
4190,"this lady at the waffle house straight up just hit the waitress with “let me speak to your manager”... it’s not even noon, Kimberly",FALSE,6,NA,3/17/19 15:46,FALSE,1.10731E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mirandasuucks,0,waffle+house,waitress
4191,@WaffleHouse -just wanted to give a great shout out to the staff at the Zebulon NC Waffle House!  Had a young brune… https://t.co/FZYr7NLQbw,FALSE,1,WaffleHouse,3/17/19 13:08,TRUE,1.10727E+18,22933669,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",swinepartner,0,waffle+house,waitress
4192,"@newamerpolitics @cracker @WaffleHouse @dennis @IHOP As a former waitress, I prefer Waffle House so I can watch the… https://t.co/CWB8cH8WEM",FALSE,1,newamerpolitics,3/17/19 11:50,TRUE,1.10725E+18,1.07734E+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DebbieP83432552,0,waffle+house,waitress
4193,"* at Waffle House 
Waitress asking 
“What you want?” 😍 https://t.co/Cz7gOX1WK5",FALSE,0,NA,3/17/19 11:46,FALSE,1.10725E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chrispoo1,0,waffle+house,waitress
4194,"I peed on a waitress at the waffle  house, but that's just between us. https://t.co/pomOCihbMI",FALSE,1,NA,3/17/19 5:35,FALSE,1.10715E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DelGriffith10,0,waffle+house,waitress
4195,"at waffle house, talking about how liz is always there and i’m usually there drunk to a new waiter. the cook then s… https://t.co/1ArFpelWwJ",FALSE,3,NA,3/26/19 0:52,TRUE,1.11034E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",demithycounts,1,waffle+house,waiter
4196,Im talking to da waffle house waiter &amp; she looking so confused😂🤣,FALSE,0,NA,3/25/19 3:44,FALSE,1.11002E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tlhxoo,0,waffle+house,waiter
4197,cant stop thinking about the waiter at  waffle house asking if i liked megan trainor and demi lavato,FALSE,0,NA,3/24/19 23:38,FALSE,1.10996E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",angelsnightout,0,waffle+house,waiter
4198,I love that me and my friends went to Waffle House and at the end of the meal the waiter asks “which one of you wor… https://t.co/Q7OMc9Uavj,FALSE,2,NA,3/24/19 19:06,TRUE,1.10989E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emma_i5789,1,waffle+house,waiter
4199,@lauramahler I took a new yorker to a waffle house in Texas City over winter break and when I told our waiter she h… https://t.co/4RzCcdqqs3,FALSE,3,lauramahler,3/24/19 11:19,TRUE,1.10978E+18,21225023,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",woke_dicta,0,waffle+house,waiter
4200,YALL @jellycodyyy  just told the waiter at Waffle House she wanted her scrambled eggs... “hard” what...,FALSE,0,NA,3/24/19 6:54,FALSE,1.10971E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jordynmcclain1,0,waffle+house,waiter
4201,Bruh our Waffle House waiter wipe our table with a wet napkin ... food .... 5 STARS I PROMISE #onlyinatlanta,FALSE,0,NA,3/24/19 5:55,FALSE,1.1097E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LordAkumaa,0,waffle+house,waiter
